,Label,Spotify,Title,Artist,Featured Artists,feat-string,artist-string,weav-track-prefix,Prefix formula,Genre,ISRC,GRID,source-UPC,Circle of Fifths
557,['recallssJLk8t0gr0'],https://open.spotify.com/search/songs/Don%20Diablo%20-%20Cutting%20Shapes%20,Cutting Shapes,Don Diablo,,,Don Diablo,io.weav.tracks.CuttingShapes,CuttingShapes,['EDM'],,,,0
558,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Sabrina%20Carpenter%20-%20Why%20,Why,Sabrina Carpenter,,,Sabrina Carpenter,io.weav.tracks.Why,Why,['Pop'],,,,0
559,['recqkrXY8X7D4gwyh'],https://open.spotify.com/search/songs/*repeat%20repeat%20-%20Mostly%20,Mostly,*repeat repeat,,,*repeat repeat,io.weav.tracks.Mostly,Mostly,['Pop/Rock'],,,,0
560,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Demi%20Lovato%20-%20Confident%20,Confident,Demi Lovato,,,Demi Lovato,io.weav.tracks.Confident,Confident,['Pop'],,,,0
561,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Sabrina%20Carpenter%20-%20On%20Purpose%20,On Purpose,Sabrina Carpenter,,,Sabrina Carpenter,io.weav.tracks.OnPurpose,OnPurpose,['Pop'],,,,0
562,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Sabrina%20Carpenter%20-%20Alien%20ft.%20Jonas%20Blue%20,Alien,Sabrina Carpenter,['recf9Z3qR1D0DWX1h'],Jonas Blue,Sabrina Carpenter,io.weav.tracks.Alien,Alien,['Pop'],,,,0
563,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Selena%20Gomez%20The%20Scene%20-%20Round%20Round%20,Round & Round,Selena Gomez & The Scene,,,Selena Gomez & The Scene,io.weav.tracks.RoundRound,Round&Round,['Pop'],,,,0
564,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Selena%20Gomez%20The%20Scene%20-%20Who%20Says%20,Who Says,Selena Gomez & The Scene,,,Selena Gomez & The Scene,io.weav.tracks.WhoSays,WhoSays,['Pop'],,,,0
565,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Selena%20Gomez%20The%20Scene%20-%20The%20Heart%20Wants%20What%20It%20Wants%20,The Heart Wants What It Wants,Selena Gomez & The Scene,,,Selena Gomez & The Scene,io.weav.tracks.TheHeartWantsWhatItWants,TheHeartWantsWhatItWants,['Pop'],,,,0
566,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Selena%20Gomez%20-%20Do%20It%20,Do It,Selena Gomez,,,Selena Gomez,io.weav.tracks.DoIt,DoIt,['Pop'],,,,0
567,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Bea%20Miller%20-%20like%20that%20,like that,Bea Miller,,,Bea Miller,io.weav.tracks.likethat,likethat,['Pop'],,,,0
568,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Bea%20Miller%20-%20song%20like%20you%20,song like you,Bea Miller,,,Bea Miller,io.weav.tracks.songlikeyou,songlikeyou,['Pop'],,,,0
569,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Forever%20In%20Your%20Mind%20-%20Rabbit%20Hole%20,Rabbit Hole,Forever In Your Mind,,,Forever In Your Mind,io.weav.tracks.RabbitHole,RabbitHole,['Pop'],,,,0
570,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Grace%20Potter%20-%20Something%20That%20I%20Want%20,Something That I Want,Grace Potter,,,Grace Potter,io.weav.tracks.SomethingThatIWant,SomethingThatIWant,['Pop/Rock'],,,,0
571,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Zella%20Day%20-%20Hypnotic%20,Hypnotic,Zella Day,,,Zella Day,io.weav.tracks.Hypnotic,Hypnotic,['Pop'],,,,0
572,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Zella%20Day%20-%20Mustang%20Kids%20ft.%20Baby%20E%20,Mustang Kids,Zella Day,['rec7oInIIGzrMeQ3s'],Baby E,Zella Day,io.weav.tracks.MustangKids,MustangKids,['Pop'],,,,0
573,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Queen%20-%20Don't%20Stop%20Me%20Now%20,Don't Stop Me Now,Queen,,,Queen,io.weav.tracks.DontStopMeNow,Don'tStopMeNow,['Rock'],,,,0
574,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Queen%20-%20Another%20One%20Bites%20The%20Dust%20,Another One Bites The Dust,Queen,,,Queen,io.weav.tracks.AnotherOneBitesTheDust,AnotherOneBitesTheDust,['Rock'],,,,0
575,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Queen%20-%20We%20Will%20Rock%20You%20,We Will Rock You,Queen,,,Queen,io.weav.tracks.WeWillRockYou,WeWillRockYou,['Rock'],,,,0
576,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Donny%20Osmond%20-%20I'll%20Make%20A%20Man%20Out%20Of%20You%20,I'll Make A Man Out Of You,Donny Osmond,,,Donny Osmond,io.weav.tracks.IllMakeAManOutOfYou,I'llMakeAManOutOfYou,['Soundtrack'],,,,0
577,['recltmkAXjxvmxMTh'],https://open.spotify.com/search/songs/AC%20Slater%20-%20Bass%20Inside%20,Bass Inside,AC Slater,,,AC Slater,io.weav.tracks.BassInside,BassInside,['EDM'],,,,0
578,['reccxkh0GKPGtVnVg'],https://open.spotify.com/search/songs/Bonobo%20-%20Kiara%20,Kiara,Bonobo,,,Bonobo,io.weav.tracks.Kiara,Kiara,['Electronic'],,,,0
579,['reccxkh0GKPGtVnVg'],https://open.spotify.com/search/songs/Bonobo%20-%20Cirrus%20,Cirrus,Bonobo,,,Bonobo,io.weav.tracks.Cirrus,Cirrus,['Electronic'],,,,0
580,,https://open.spotify.com/search/songs/Big%20Wild%20-%20Venice%20Venture%20,Venice Venture,Big Wild,,,Big Wild,io.weav.tracks.VeniceVenture,VeniceVenture,['Hip Hop'],,,,0
581,['recdVPvqd0Co8LMA2'],https://open.spotify.com/search/songs/Bassnectar%20-%20Speakerbox%20ft.%20Lafa%20Taylor%20,Speakerbox,Bassnectar,['recKBykRbgaYkanYb'],Lafa Taylor,Bassnectar,io.weav.tracks.Speakerbox,Speakerbox,['Bass'],,,,0
582,['rectRysit2FVoXe1t'],https://open.spotify.com/search/songs/Alabama%20Shakes%20-%20Don't%20Wanna%20Fight%20,Don't Wanna Fight,Alabama Shakes,,,Alabama Shakes,io.weav.tracks.DontWannaFight,Don'tWannaFight,['Pop/Rock'],,,,0
583,['recB92Sok6RcKkFhW'],https://open.spotify.com/search/songs/AC%20Slater%20-%20All%20About%20Paper%20ft.%20Bassboy%20Scrufizzer%20,All About Paper,AC Slater,"['recShQSKprGcsSKtJ', 'rec0ajDmYFKKHandz']",Bassboy & Scrufizzer,AC Slater,io.weav.tracks.AllAboutPaper,AllAboutPaper,['Bass'],,,,0
584,['recCwq7WSi4cnS0Xl'],https://open.spotify.com/search/songs/Big%20Wild%20-%20When%20I%20Get%20There%20,When I Get There,Big Wild,,,Big Wild,io.weav.tracks.WhenIGetThere,WhenIGetThere,['EDM'],,,,0
585,['reclv5vWDUn85wdLG'],https://open.spotify.com/search/songs/Big%20Wild%20-%20Aftergold%20ft.%20Tove%20Styrke%20,Aftergold,Big Wild,['recSEDESwypIhpWnZ'],Tove Styrke,Big Wild,io.weav.tracks.Aftergold,Aftergold,['Pop'],,,,0
586,['recdVPvqd0Co8LMA2'],https://open.spotify.com/search/songs/Bassnectar%20-%20TKO%20ft.%20Rye%20Rye%20Zion%20I%20,TKO,Bassnectar,"['recMetDCzsjLwBbtl', 'recHWKW4uTlsDfi12']",Rye Rye & Zion I,Bassnectar,io.weav.tracks.TKO,TKO,['Bass'],,,,0
587,['recOis7VLAYu48fT7'],https://open.spotify.com/search/songs/Evanescence%20-%20Bring%20Me%20To%20Life%20,Bring Me To Life,Evanescence,,,Evanescence,io.weav.tracks.BringMeToLife,BringMeToLife,['Rock'],,,,0
588,['recxf3RHZvVDP9v2o'],https://open.spotify.com/search/songs/Emily%20King%20-%20Distance%20,Distance,Emily King,,,Emily King,io.weav.tracks.Distance,Distance,['Pop'],,,,0
589,['recallssJLk8t0gr0'],https://open.spotify.com/search/songs/Borgeous%20-%20Invincible%20,Invincible,Borgeous,,,Borgeous,io.weav.tracks.Invincible,Invincible,['EDM'],,,,0
590,['rec3IXNiZLUGVXxYH'],https://open.spotify.com/search/songs/Emancipator%20-%20Anthem%20,Anthem,Emancipator,,,Emancipator,io.weav.tracks.Anthem,Anthem,['Electronic'],,,,0
591,['recjtRfCAx6aX733W'],https://open.spotify.com/search/songs/Cut%20Chemist%20-%20The%20Garden%20,The Garden,Cut Chemist,,,Cut Chemist,io.weav.tracks.TheGarden,TheGarden,['Hip Hop'],,,,0
592,['recpRPuiW2w7C5n2m'],https://open.spotify.com/search/songs/Cut%20Chemist%20-%20Work%20My%20Mind%20ft.%20Chali%202na%20Hymnal%20,Work My Mind,Cut Chemist,"['rec8mzcj6Av7dfJJC', 'recwLyJBsv0SLnqMe']",Chali 2na & Hymnal,Cut Chemist,io.weav.tracks.WorkMyMind,WorkMyMind,['Hip Hop'],,,,0
593,['rec7FEFIOQRUjbgsR'],https://open.spotify.com/search/songs/Chris%20Lorenzo%20-%20Come%20Down%20,Come Down,Chris Lorenzo,,,Chris Lorenzo,io.weav.tracks.ComeDown,ComeDown,['Bass'],,,,0
594,['rec7FEFIOQRUjbgsR'],https://open.spotify.com/search/songs/Chris%20Lorenzo%20-%20Together%20,Together,Chris Lorenzo,,,Chris Lorenzo,io.weav.tracks.Together,Together,['House'],,,,0
595,['reclRi4gqEL9NQMTJ'],https://open.spotify.com/search/songs/Cedric%20Gervais%20-%20Touch%20The%20Sky%20ft.%20Digital%20Farm%20Animals%20Dallas%20Austin%20,Touch The Sky,Cedric Gervais,"['recwtckEBQYSrO5T5', 'recGdhbT7aqRsCw09']",Digital Farm Animals & Dallas Austin,Cedric Gervais,io.weav.tracks.TouchTheSky,TouchTheSky,['EDM'],,,,0
596,['recGwG6zuGUKpjKGq'],https://open.spotify.com/search/songs/Calexico%20-%20Cumbia%20de%20Donde%20,Cumbia de Donde,Calexico,,,Calexico,io.weav.tracks.CumbiadeDonde,CumbiadeDonde,['Latin'],,,,0
597,['recABmq7CHOnmpHy4'],https://open.spotify.com/search/songs/Brynn%20Elliott%20-%20Might%20Not%20Like%20Me%20,Might Not Like Me,Brynn Elliott,,,Brynn Elliott,io.weav.tracks.MightNotLikeMe,MightNotLikeMe,['EDM'],,,,0
598,['recd8Ig912YL1IfTH'],https://open.spotify.com/search/songs/Brillz%20-%20Geekin%20ft.%20Que%20,Geekin,Brillz,['rec2BdBpMMJ2cEjtk'],Que,Brillz,io.weav.tracks.Geekin,Geekin,['EDM'],,,,0
599,['recallssJLk8t0gr0'],https://open.spotify.com/search/songs/Borgeous%20-%20Breathe%20,Breathe,Borgeous,,,Borgeous,io.weav.tracks.Breathe,Breathe,['EDM'],,,,0
600,['recHmMkWTHFtsdoAB'],https://open.spotify.com/search/songs/Elia%20Mae%20Bowen%20-%20Heart%20Locked%20Out%20,Heart Locked Out,Elia Mae Bowen,,,Elia Mae Bowen,io.weav.tracks.HeartLockedOut   ,HeartLockedOut,['Country'],,,,0
601,,https://open.spotify.com/search/songs/Deep%20Dish%20-%20Flashdance%20,Flashdance,Deep Dish,,,Deep Dish,io.weav.tracks.Flashdance,Flashdance,['EDM'],,,,0
602,,https://open.spotify.com/search/songs/Dee%20Jay%20Silver%20-%20Just%20Got%20Paid%20ft.%20Austin%20Webb%20,Just Got Paid,Dee Jay Silver,['recQZ7nxcg7PkFmaV'],Austin Webb,Dee Jay Silver,io.weav.tracks.JustGotPaid,JustGotPaid,['Pop/Rock'],,,,0
603,['recU6pSwjuoKvYp8w'],https://open.spotify.com/search/songs/Franz%20Ferdinand%20-%20This%20Fire%20,This Fire,Franz Ferdinand,,,Franz Ferdinand,io.weav.tracks.ThisFire,ThisFire,['Alternative'],,,,0
604,['rec3JIpQdflwp6l7F'],https://open.spotify.com/search/songs/GRiZ%20-%20Good%20Times%20Roll%20ft.%20Big%20Gigantic%20,Good Times Roll,GRiZ,['recPWAodeOPRY27P8'],Big Gigantic,GRiZ,io.weav.tracks.GoodTimesRoll,GoodTimesRoll,['Hip Hop'],,,,0
605,['recfJz7vp9bzYr9sL'],https://open.spotify.com/search/songs/Franz%20Ferdinand%20-%20Evil%20Eye%20,Evil Eye,Franz Ferdinand,,,Franz Ferdinand,io.weav.tracks.EvilEye,EvilEye,['Alternative'],,,,0
606,['recfJz7vp9bzYr9sL'],https://open.spotify.com/search/songs/Franz%20Ferdinand%20-%20Love%20Illumination%20,Love Illumination,Franz Ferdinand,,,Franz Ferdinand,io.weav.tracks.LoveIllumination,LoveIllumination,['Alternative'],,,,0
607,['recfJz7vp9bzYr9sL'],https://open.spotify.com/search/songs/Franz%20Ferdinand%20-%20Do%20You%20Want%20To%20,Do You Want To,Franz Ferdinand,,,Franz Ferdinand,io.weav.tracks.DoYouWantTo,DoYouWantTo,['Alternative'],,,,0
608,['rec3JIpQdflwp6l7F'],https://open.spotify.com/search/songs/GRiZ%20-%20A%20Fine%20Way%20To%20Die%20ft.%20Leo%20Napier%20,A Fine Way To Die,GRiZ,['rec8mTNQkRTT8UA8r'],Leo Napier,GRiZ,io.weav.tracksAFineWayToDie,AFineWayToDie,['Hip Hop'],,,,0
609,['recf1lHfnFMNnL7zF'],https://open.spotify.com/search/songs/Hayden%20James%20-%20NUMB%20ft.%20GRAACE%20,NUMB,Hayden James,['recQHxboexLMZk0sP'],GRAACE,Hayden James,io.weav.tracks.NUMB,NUMB,['Hip Hop'],,,,0
610,['recf1lHfnFMNnL7zF'],https://open.spotify.com/search/songs/Hayden%20James%20-%20Something%20About%20You%20,Something About You,Hayden James,,,Hayden James,io.weav.tracks.SomethingAboutYou,SomethingAboutYou,['EDM'],,,,0
611,['recf1lHfnFMNnL7zF'],https://open.spotify.com/search/songs/Hayden%20James%20-%20Just%20A%20Lover%20,Just A Lover,Hayden James,,,Hayden James,io.weav.tracks.JustALover,JustALover,['EDM'],,,,0
612,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Ashley%20McBryde%20-%20American%20Scandal%20,American Scandal,Ashley McBryde,,,Ashley McBryde,io.weav.tracks.AmericanScandal,AmericanScandal,['Country'],,,,0
613,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Ashley%20Monroe%20-%20Weed%20Instead%20Of%20Roses%20,Weed Instead Of Roses,Ashley Monroe,,,Ashley Monroe,io.weav.tracks.WeedInsteadOfRoses,WeedInsteadOfRoses,['Country'],,,,0
614,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Aubrie%20Sellers%20-%20Sit%20Here%20And%20Cry%20,Sit Here And Cry,Aubrie Sellers,,,Aubrie Sellers,io.weav.tracks.SitHereAndCry,SitHereAndCry,['Country'],,,,0
615,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Bailey%20Bryan%20-%20Own%20It%20,Own It,Bailey Bryan,,,Bailey Bryan,io.weav.tracks.OwnIt,OwnIt,['Country'],,,,0
616,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Cale%20Dodds%20-%20People%20Watching%20,People Watching,Cale Dodds,,,Cale Dodds,io.weav.tracks.PeopleWatching,PeopleWatching,['Country'],,,,0
617,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Brett%20Eldredge%20-%20Beat%20Of%20The%20Music%20,Beat Of The Music,Brett Eldredge,,,Brett Eldredge,io.weav.tracks.BeatOfTheMusic,BeatOfTheMusic,['Country'],,,,0
618,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Brett%20Eldredge%20-%20Something%20I'm%20Good%20At%20,Something I'm Good At,Brett Eldredge,,,Brett Eldredge,io.weav.tracks.SomethingImGoodAt,SomethingI'mGoodAt,['Country'],,,,0
619,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Bailey%20Bryan%20-%20Hard%20Drive%20Home%20,Hard Drive Home,Bailey Bryan,,,Bailey Bryan,io.weav.tracks.HardDriveHome,HardDriveHome,['Country'],,,,0
620,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Brett%20Eldredge%20-%20Drunk%20On%20Your%20Love%20,Drunk On Your Love,Brett Eldredge,,,Brett Eldredge,io.weav.tracks.DrunkOnYourLove,DrunkOnYourLove,['Country'],,,,0
621,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Blake%20Shelton%20-%20Boy's%20Round%20Here%20ft.%20Pistol%20Annies%20Friends%20,Boy's Round Here,Blake Shelton,['rec8mYbhnFS0sUaXP'],Pistol Annies & Friends,Blake Shelton,io.weav.tracks.BoysRoundHere,Boy'sRoundHere,['Country'],,,,0
622,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Blake%20Shelton%20-%20I'll%20Name%20The%20Dogs%20,I'll Name The Dogs,Blake Shelton,,,Blake Shelton,io.weav.tracks.IWillNameTheDogs,I'llNameTheDogs,['Country'],,,,0
623,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Blake%20Shelton%20-%20I%20Lived%20It%20,I Lived It,Blake Shelton,,,Blake Shelton,io.weav.tracks.ILivedIt,ILivedIt,['Country'],,,,0
624,,https://open.spotify.com/search/songs/Herbie%20Hancock%20-%20Rockit%20,Rockit,Herbie Hancock,,,Herbie Hancock,io.weav.tracks.Rockit,Rockit,['Jazz'],,,,0
625,['recU6pSwjuoKvYp8w'],https://open.spotify.com/search/songs/Franz%20Ferdinand%20-%20Take%20Me%20Out%20,Take Me Out,Franz Ferdinand,,,Franz Ferdinand,io.weav.tracks.TakeMeOut,TakeMeOut,['Alternative'],,,,0
626,['recU6pSwjuoKvYp8w'],https://open.spotify.com/search/songs/Franz%20Ferdinand%20-%20Feel%20The%20Love%20Go%20,Feel The Love Go,Franz Ferdinand,,,Franz Ferdinand,io.weav.tracks.FeelTheLoveGo,FeelTheLoveGo,['Alternative'],,,,0
627,['recU6pSwjuoKvYp8w'],https://open.spotify.com/search/songs/Franz%20Ferdinand%20-%20No%20You%20Girls%20%20,No You Girls ,Franz Ferdinand,,,Franz Ferdinand,io.weav.tracks.NoYouGirls,NoYouGirls,['Alternative'],,,,0
628,['rec2VMlAlVgZJFnKI'],https://open.spotify.com/search/songs/Kaiser%20Chiefs%20-%20Ruby%20,Ruby,Kaiser Chiefs,,,Kaiser Chiefs,io.weav.tracks.Ruby,Ruby,['Alternative'],,,,0
629,['rec2VMlAlVgZJFnKI'],https://open.spotify.com/search/songs/Kaiser%20Chiefs%20-%20I%20Predict%20A%20Riot%20,I Predict A Riot,Kaiser Chiefs,,,Kaiser Chiefs,io.weav.tracks.IPredictARiot,IPredictARiot,['Alternative'],,,,0
630,['rec2VMlAlVgZJFnKI'],https://open.spotify.com/search/songs/Kaiser%20Chiefs%20-%20Everyday%20I%20Love%20You%20Less%20and%20Less%20,Everyday I Love You Less and Less,Kaiser Chiefs,,,Kaiser Chiefs,io.weav.tracks.EverydayILoveYouLessandLess,EverydayILoveYouLessandLess,['Alternative'],,,,0
631,['recLtGwVZv8ttmH76'],https://open.spotify.com/search/songs/Kaiser%20Chiefs%20-%20Oh%20My%20God%20,Oh My God,Kaiser Chiefs,,,Kaiser Chiefs,io.weav.tracks.OhMyGod,OhMyGod,['Alternative'],,,,0
632,['rec8sjtIFS7wOQdMK'],https://open.spotify.com/search/songs/Kelis%20-%20Milkshake%20,Milkshake,Kelis,,,Kelis,io.weav.tracks.Milkshake,Milkshake,['RnB'],,,,0
633,['rec8sjtIFS7wOQdMK'],https://open.spotify.com/search/songs/Kelis%20-%20Millionaire%20ft.%20Andre%203000%20,Millionaire,Kelis,['recX9hX064lsDPkIH'],Andre 3000,Kelis,io.weav.tracks.Millionaire,Millionaire,['RnB'],,,,0
634,['reco9b2CnJyxrVYWN'],https://open.spotify.com/search/songs/Kelis%20-%20Bossy%20ft.%20Too%20Short%20,Bossy,Kelis,['recj9fmeWsNeMlxbN'],Too Short,Kelis,io.weav.tracks.Bossy,Bossy,['RnB'],,,,0
635,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Andrew%20Bird%20-%20Roma%20Fade%20,Roma Fade,Andrew Bird,,,Andrew Bird,io.weav.tracks.RomaFade,RomaFade,['Alternative'],,,,0
636,['reccnF2CNFj0unFzb'],https://open.spotify.com/search/songs/Marshmello%20-%20Silence%20ft.%20Khalid%20,Silence,Marshmello,['recvfOoKIOMtpxuup'],Khalid,Marshmello,io.weav.tracks.Silence,Silence,['EDM'],,,,0
637,['recApMNjucjWStrbb'],https://open.spotify.com/search/songs/Marshmello%20-%20Alone%20,Alone,Marshmello,,,Marshmello,io.weav.tracks.Alone,Alone,['EDM'],,,,0
638,['reckBOEaXcW5zJ4JJ'],https://open.spotify.com/search/songs/Marshmello%20Anne-Marie%20-%20FRIENDS%20,FRIENDS,Marshmello & Anne-Marie,,,Marshmello & Anne-Marie,io.weav.tracks.FRIENDS,FRIENDS,['EDM'],,,,0
639,,https://open.spotify.com/search/songs/SHIFT%20K3Y%20-%20Touch%20,Touch,SHIFT K3Y,,,SHIFT K3Y,io.weav.tracks.Touch,Touch,['EDM'],,,,0
640,,https://open.spotify.com/search/songs/SHIFT%20K3Y%20-%20Only%20You%20,Only You,SHIFT K3Y,,,SHIFT K3Y,io.weav.tracks.OnlyYou,OnlyYou,['EDM'],,,,0
641,['rec4nmnyhegc94kEf'],https://open.spotify.com/search/songs/SHIFT%20K3Y%20Born%20Dirty%20-%20Misbehave%20,Misbehave,SHIFT K3Y & Born Dirty,,,SHIFT K3Y & Born Dirty,io.weav.tracks.Misbehave,Misbehave,['EDM'],,,,0
642,['receMcDdjxde2LkcA'],https://open.spotify.com/search/songs/Tiësto%20-%20Carry%20You%20Home%20,Carry You Home,Tiësto,,,Tiësto,io.weav.tracks.CarryYouHome,CarryYouHome,['EDM'],,,,0
643,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Cale%20Dodds%20-%20Take%20You%20Back%20,Take You Back,Cale Dodds,,,Cale Dodds,io.weav.tracks.TakeYouBack,TakeYouBack,['Country'],,,,0
644,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Charlie%20Worsham%20-%20Could%20It%20Be%20,Could It Be,Charlie Worsham,,,Charlie Worsham,io.weav.tracks.CouldItBe,CouldItBe,['Country'],,,,0
645,['recw8yruziZcoJwHM'],https://open.spotify.com/search/songs/Cole%20Swindell%20-%20Flatliner%20%20ft.%20Dierks%20Bentley%20,Flatliner ,Cole Swindell,['recFGV9gUS32PZ2Ph'],Dierks Bentley,Cole Swindell,io.weav.tracks.Flatliner,Flatliner,['Country'],,,,0
646,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Denzel%20Curry%20-%20Ultimate%20,Ultimate,Denzel Curry,,,Denzel Curry,io.weav.tracks.Ultimate,Ultimate,['Hip Hop'],,,,0
647,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Denzel%20Curry%20-%20Gook%20,Gook,Denzel Curry,,,Denzel Curry,io.weav.tracks.Gook,Gook,['Hip Hop'],,,,0
648,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Denzel%20Curry%20-%20Good%20Night%20ft.%20Twelve'len%20Nell%20,Good Night,Denzel Curry,"['recMyeoQwvfrJjqyb', 'recETYUX287zC08zv']",Twelve'len & Nell,Denzel Curry,io.weav.tracks.GoodNight,GoodNight,['Hip Hop'],,,,0
649,['recOis7VLAYu48fT7'],https://open.spotify.com/search/songs/Seether%20-%20Remedy%20,Remedy,Seether,,,Seether,io.weav.tracks.RemedySeether,Remedy,['Rock'],,,,0
650,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Little%20Dragon%20-%20Ritual%20Union%20,Ritual Union,Little Dragon,,,Little Dragon,io.weav.tracks.RitualUnion,RitualUnion,['Pop'],,,,0
651,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Spoon%20-%20Inside%20Out%20,Inside Out,Spoon,,,Spoon,io.weav.tracks.InsideOut,InsideOut,['Alternative'],,,,0
652,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Local%20Natives%20-%20Masters%20,Masters,Local Natives,,,Local Natives,io.weav.tracks.Masters,Masters,['Alternative'],,,,0
653,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Local%20Natives%20-%20The%20Only%20Heirs%20,The Only Heirs,Local Natives,,,Local Natives,io.weav.tracks.TheOnlyHeirs,TheOnlyHeirs,['Alternative'],,,,0
654,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Local%20Natives%20-%20Dark%20Days%20,Dark Days,Local Natives,,,Local Natives,io.weav.tracks.DarkDays,DarkDays,['Pop/Rock'],,,,0
655,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Little%20Dragon%20-%20High%20,High,Little Dragon,,,Little Dragon,io.weav.tracks.High,High,['Pop'],,,,0
656,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Little%20Dragon%20-%20Looking%20Glass%20,Looking Glass,Little Dragon,,,Little Dragon,io.weav.tracks.LookingGlass,LookingGlass,['Pop'],,,,0
657,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Marilyn%20Manson%20-%20The%20Devil%20Beneath%20My%20Feet%20,The Devil Beneath My Feet,Marilyn Manson,,,Marilyn Manson,io.weav.tracks.TheDevilBeneathMyFeet,TheDevilBeneathMyFeet,['Rock'],,,,0
658,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Marilyn%20Manson%20-%20Killing%20Strangers%20,Killing Strangers,Marilyn Manson,,,Marilyn Manson,io.weav.tracks.KillingStrangers,KillingStrangers,['Rock'],,,,0
659,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Marilyn%20Manson%20-%20KILL4ME%20,KILL4ME,Marilyn Manson,,,Marilyn Manson,io.weav.tracks.KILLFORME,KILL4ME,['Rock'],,,,0
660,['recOis7VLAYu48fT7'],https://open.spotify.com/search/songs/Seether%20-%20Fake%20It%20,Fake It,Seether,,,Seether,io.weav.tracks.FakeIt,FakeIt,['Rock'],,,,0
661,['recOis7VLAYu48fT7'],https://open.spotify.com/search/songs/Evanescence%20-%20Call%20Me%20When%20You're%20Sober%20,Call Me When You're Sober,Evanescence,,,Evanescence,io.weav.tracks.CallMeWhenYoureSober,CallMeWhenYou'reSober,['Rock'],,,,0
662,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/St.%20Vincent%20-%20Masseduction%20,Masseduction,St. Vincent,,,St. Vincent,io.weav.tracks.Masseduction,Masseduction,['Pop'],,,,0
663,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/St.%20Vincent%20-%20Los%20Angeles%20,Los Angeles,St. Vincent,,,St. Vincent,io.weav.tracks.LosAngeles,LosAngeles,['Pop'],,,,0
664,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Spoon%20-%20New%20York%20Kiss%20,New York Kiss,Spoon,,,Spoon,io.weav.tracks.NewYorkKiss,NewYorkKiss,['Alternative'],,,,0
665,['recOis7VLAYu48fT7'],https://open.spotify.com/search/songs/Evanescence%20-%20Going%20Under%20,Going Under,Evanescence,,,Evanescence,io.weav.tracks.GoingUnder,GoingUnder,['Rock'],,,,0
666,['recKlRflzvVzQEBuT'],https://open.spotify.com/search/songs/Sylvan%20Esso%20-%20Just%20Dancing%20,Just Dancing,Sylvan Esso,,,Sylvan Esso,io.weav.tracks.JustDancing,JustDancing,['Pop/Rock'],,,,0
